Unnamed: 0	intent	text	prediction	score	drop
244	ALG_Nebeneinkommen	ich verdiene mir etwas dazu.	ALG_Nebeneinkommen	0.874676049	ALG_Nebeneinkommen
272	ALG_Sperrzeit	ich habe gekündigt. werde ich nun gesperrt?	ALG_Sperrzeit	0.9924472	ALG_Sperrzeit
397	Veraenderungsmitteilung_eService_Bankverbindung	ich habe ein neues konto.	Veraenderungsmitteilung_eService_Bankverbindung	0.9940506	Veraenderungsmitteilung_eService_Bankverbindung
786	General_NoFeedback	absolut nicht	General_NoFeedback	0.9532073	General_NoFeedback
27	SGBII_AufstockendeLeistungen	ich brauche mehr arbeitslosengeld.	SGBII_AufstockendeLeistungen	0.950606	SGBII_AufstockendeLeistungen
1925	Allgemein_Ausbildungssuchend_Nachweis	Ich such einen Ausbildungsplatz und brauch dafür einen entsprechenden Nachweis	Allgemein_Ausbildungssuchend_Nachweis	0.9671705	Allgemein_Ausbildungssuchend_Nachweis
237	ALG_Nettoentgelt_Erklaerung	was ist die grundlage für die berechnung des durchschnittlichen nettoentgelts?	ALG_Nettoentgelt_Erklaerung	0.9484333	ALG_Nettoentgelt_Erklaerung
113	ALG_Aussteuerung		General_NoFeedback	0.8112138	None
1496	ALG_Unterschied_Arbeitslos_Arbeitssuchend	gibt es denn nen unterschied zwischen arbeitssuchend und arbeitslos?	ALG_Unterschied_Arbeitslos_Arbeitssuchend	0.992948234	ALG_Unterschied_Arbeitslos_Arbeitssuchend
1972	KUG_Arbeitszeitnachweis	Wisst ihr wie lange ich schaffen gehe?	KUG_Arbeitszeitnachweis	0.907454	KUG_Arbeitszeitnachweis
165	ALG_Anspruchsbedingungen	ab wann habe ich einen neuen anspruch auf arbeitslosengeldes 1?	ALG_Anspruchsbedingungen	0.9413369	ALG_Anspruchsbedingungen
1706	Teilarbeitslosengeld_Beantragung	beantrage hiermit teilarbeitslosengeld	Teilarbeitslosengeld_Beantragung	0.9687879	Teilarbeitslosengeld_Beantragung
1400	KUG_Weiterfuehrende_Informationen	Habt ihr online mehr Infos zum Kurzarbeitgeld?	KUG_Weiterfuehrende_Informationen	0.972494543	KUG_Weiterfuehrende_Informationen
870	General_RepeatFeedback	wiederholen bitte	General_RepeatFeedback	0.9821766	General_RepeatFeedback
1712	Teilarbeitslosengeld_Beantragung	ich will teilarbeitslosengeld haben	Teilarbeitslosengeld_Beantragung	0.961808562	Teilarbeitslosengeld_Beantragung
1095	ALG_Widerspruch_Leistungsbescheid	Der leistungszeit, den ihr mir geschickt habt der stimmt nicht.	ALG_Widerspruch_Leistungsbescheid	0.8875781	ALG_Widerspruch_Leistungsbescheid
798	General_NoFeedback	ne.	General_NoFeedback	0.996233642	General_NoFeedback
432	Veraenderungsmitteilung_schriftlich_Krankenkasse	ich habe eine neue krankenkasse.	Veraenderungsmitteilung_schriftlich_Krankenkasse	0.9965106	Veraenderungsmitteilung_schriftlich_Krankenkasse
170	ALG_Anspruchsbedingungen	wann entsteht ein neuer anspruch auf arbeitslosengeld 1?	ALG_Anspruchsbedingungen	0.9623088	ALG_Anspruchsbedingungen
274	ALG_Sperrzeit	unter welchen umständen werde ich gesperrt?	ALG_Sperrzeit	0.948135555	ALG_Sperrzeit
191	ALG_Kuendigung	ich habe gekuendigt. was bekomme ich dann von ihnen?	ALG_Kuendigung	0.939570665	ALG_Kuendigung
900	None	ich hab nix zu essen mehr daheim	nan	nan	nan
1727	ALG_Beitraege_Sozialversicherungen	Was ist denn die Höhe meiner Sozialversicherungsbeitrages?	ALG_Beitraege_Sozialversicherungen	0.907104552	ALG_Beitraege_Sozialversicherungen
809	General_NoFeedback	nein das moechte ich nicht.	General_NoFeedback	0.9704436	General_NoFeedback
1483	ALG_Arbeitslos_melden	Job verloren und jetzt arbeitslos	ALG_Arbeitslos_melden	0.9917286	ALG_Arbeitslos_melden
1285	Allgemein_Arbeitsbescheinigung_Erklaerung	Wer braucht eine Arbeitsbescheinigung?	Allgemein_Arbeitsbescheinigung_Erklaerung	0.9951507	Allgemein_Arbeitsbescheinigung_Erklaerung
1270	ALG_Mitteilung_Ortsabwesenheit	Arbeitslos und Urlaub?	ALG_Arbeitslos_melden	0.8934813	ALG_Arbeitslos_melden
1802	ALG_Anfrage_Unterlagen_vollstaendig	sagmal, braucht ihr eig noch unterlagen von mir fürs arbeitslosengeld?	ALG_Anfrage_Unterlagen_vollstaendig	0.978182435	ALG_Anfrage_Unterlagen_vollstaendig
578	ALG_Anfrage_Bearbeitungsstand	welchen bearbeitungsstand hat mein antrag?	ALG_Anfrage_Bearbeitungsstand	0.997866035	ALG_Anfrage_Bearbeitungsstand
95	Veraenderungsmitteilung_NeueStelle	ich habe ab nächstem monat eine neue tätigkeit.	Veraenderungsmitteilung_NeueStelle	0.979336	Veraenderungsmitteilung_NeueStelle
563	Arbeitsvermittlung_Betreuer_erreichen	ich möchte von der fachabteilung zurückgerufen werden.	Arbeitsvermittlung_Betreuer_erreichen	0.996019661	Arbeitsvermittlung_Betreuer_erreichen
313	Teilarbeitslosengeld_Anspruchshoehe	wonach richtet sich die höhe des teilarbeitslosengeldes?	Teilarbeitslosengeld_Anspruchshoehe	0.957580864	Teilarbeitslosengeld_Anspruchshoehe
493	Allgemein_Arbeitsbescheinigung_Erklaerung	reicht ihnen ein arbeitszeugnis als bescheinigung?	Allgemein_Arbeitsbescheinigung_Erklaerung	0.977985	Allgemein_Arbeitsbescheinigung_Erklaerung
953	Dialog_Gutschein_unbestimmt	ich möchte einen gutschein beantragen.	Dialog_Gutschein_unbestimmt	0.926575065	Dialog_Gutschein_unbestimmt
946	Dialog_Gutschein_unbestimmt	gib mir einen gutschein	Dialog_Gutschein_unbestimmt	0.9895597	Dialog_Gutschein_unbestimmt
839	General_YesFeedback	ja ich glaub.	General_YesFeedback	0.9467315	General_YesFeedback
1069	Webseite_Verifizierung	Verifiziere mich	Webseite_Verifizierung	0.8687025	Webseite_Verifizierung
265	ALG_Aenderung_Anspruchsdauer_2020	in der zeitung stand dass ich jetzt länger arbeitslosengeld bekomme. stimmt das?	ALG_Aenderung_Anspruchsdauer_2020	0.9910727	ALG_Aenderung_Anspruchsdauer_2020
1384	KUG_Berechnung	Wer berechnet denn mein Kurzarbeitgeld?	KUG_Berechnung	0.957886159	KUG_Berechnung
972	Dialog_Teilarbeitslosengeld_Anspruchsbedingungen	ich möchte teilarbeitslosengeld beantragen, geht das?	Teilarbeitslosengeld_Beantragung	0.9819069	Teilarbeitslosengeld_Beantragung
887	None	hier steht mal wieder jemand auf der leitung	None	0.9572629	None
699	KUG_Arbeitszeitnachweis	welche art nachweise braucht ihr für die arbeitszeit?	KUG_Arbeitszeitnachweis	0.910454035	KUG_Arbeitszeitnachweis
600	Allgemein_Rehaspezifische_Foerderung	ich brauche mehr infos zu rehaspezifischen förderungen	Allgemein_Rehaspezifische_Foerderung	0.9602056	Allgemein_Rehaspezifische_Foerderung
1541	ALG_TempArbeit	bin eigentlich arbeitslos aber kann jetzt 2 wochen aufm bau helfen. muss ich das melden zwecks arbeitslosengeld?	ALG_TempArbeit	0.986988842	ALG_TempArbeit
183	ALG_Anspruchsdauer	wie lange kann ich arbeitslosengeld bekommen?	ALG_Anspruchsdauer	0.8960987	ALG_Anspruchsdauer
13	SGBII_Mietkostenuebernahme	ich habe kein geld fuer meine miete.	SGBII_Mietkostenuebernahme	0.9750342	SGBII_Mietkostenuebernahme
1605	ALG_Anrechnung_Leistungen	abzüge arbeitslosengeld, welche?	ALG_Anrechnung_Leistungen	0.869177639	ALG_Anrechnung_Leistungen
717	General_AgentInquiry	ich moechte einen agenten sprechen.	General_AgentInquiry	0.9948793	General_AgentInquiry
1619	ALG_Nettoentgelt_Erklaerung	ich verstehe nicht, was nettogehalt ist?	ALG_Nettoentgelt_Erklaerung	0.9548937	ALG_Nettoentgelt_Erklaerung
1852	Arbeitsvermittlung_Bildungsgutschein	will mich weiterbilden und frage mich, ob ihr das fördert	Arbeitsvermittlung_Bildungsgutschein	0.966751933	Arbeitsvermittlung_Bildungsgutschein
151	ALG_Auszahlung	wann wird mir mein arbeitslosengeld ausgezahlt?	ALG_Auszahlung	0.986607432	ALG_Auszahlung
1196	Teilarbeitslosengeld_Erklaerung	Ich versteh nicht, was Teilarbeitslos sein soll.	Teilarbeitslosengeld_Erklaerung	0.872550368	Teilarbeitslosengeld_Erklaerung
275	ALG_Sperrzeit	wann bekomme ich eine sperre?	ALG_Sperrzeit	0.9874629	ALG_Sperrzeit
1528	Webseite_Verifizierung	hab mich hier registriert und soll verifizieren	Webseite_Verifizierung	0.9936004	Webseite_Verifizierung
383	ALG_Krankenversicherung	wie bin ich krankenversichert während ich arbeitslos bin?	ALG_Krankenversicherung	0.867662668	ALG_Krankenversicherung
499	Allgemein_Oeffnungszeiten_BA	ich will zu ihnen, haben sie offen?	Allgemein_Oeffnungszeiten_BA	0.869158864	Allgemein_Oeffnungszeiten_BA
516	Arbeitsvermittlung_Vermittlungsgutschein	mein privater arbeitsvermittler moechte einen vermittlungsgutschein.	Arbeitsvermittlung_Vermittlungsgutschein	0.9837712	Arbeitsvermittlung_Vermittlungsgutschein
1024	ALG_Meldung_Wann	Wann muss ich melden, dass ich arbeitslos bin?	ALG_Arbeitslos_melden	0.9613793	ALG_Arbeitslos_melden
404	Veraenderungsmitteilung_eService_Bankverbindung	ich möchte meinen neuen namen mitteilen	Veraenderungsmitteilung_eService_Bankverbindung	0.964597166	Veraenderungsmitteilung_eService_Bankverbindung
34	SGBII_AufstockendeLeistungen	wie kann ich mehr arbeitslosengeld bekommen?	SGBII_AufstockendeLeistungen	0.931376755	SGBII_AufstockendeLeistungen
184	ALG_Anspruchsdauer	wie lange kann ich arbeitslosengeld beziehen?	ALG_Anspruchsdauer	0.9596615	ALG_Anspruchsdauer
808	General_NoFeedback	nein das kann ich nicht	General_NoFeedback	0.9716747	General_NoFeedback
1153	ALG_Nebeneinkommen	Wie Nebenverdienst kann ich als Arbeitsloser haben?	ALG_Nebeneinkommen	0.8941821	ALG_Nebeneinkommen
790	General_NoFeedback	egal, lass mal.	nan	nan	nan
1988	KUG_Sozialversicherung	Krieg ich wegen Kurzarbeit trotzdem Sozialversicherungsbeiträge	KUG_Sozialversicherung	0.9497241	KUG_Sozialversicherung
1489	ALG_Unterschied_Arbeitslos_Arbeitssuchend	was ist anders zwischen arbeitslos und arbeitssuchend?	ALG_Unterschied_Arbeitslos_Arbeitssuchend	0.9824398	ALG_Unterschied_Arbeitslos_Arbeitssuchend
1646	ALG_Sperrzeit	hab angst, gesperrt zu werden	ALG_Sperrzeit	0.9709477	ALG_Sperrzeit
32	SGBII_AufstockendeLeistungen	mein arbeitslosengeld 1 reicht nicht, ich brauche mehr.	SGBII_AufstockendeLeistungen	0.9862396	SGBII_AufstockendeLeistungen
584	ALG_Anfrage_Bearbeitungsstand	wo steht mein antrag aktuell?	ALG_Anfrage_Bearbeitungsstand	0.9630688	ALG_Anfrage_Bearbeitungsstand
17	SGBII_Mietkostenuebernahme	können sie meine miete bezahlen?	SGBII_Mietkostenuebernahme	0.9526195	SGBII_Mietkostenuebernahme
1931	KUG_Anspruchsvoraussetzungen	Wie ist des, wann krieg ich Kurzarbeitergeld?	KUG_Berechnung	0.988708138	KUG_Berechnung
40	ALG_Arbeitssuchend_melden	ich moechte mich arbeitssuchend melden.	nan	nan	nan
1754	Veraenderungsmitteilung_schriftlich_Rente	Ich wollte melden, dass ich in Rente gehe	Veraenderungsmitteilung_schriftlich_Rente	0.97418046	Veraenderungsmitteilung_schriftlich_Rente
1731	ALG_Beitraege_Sozialversicherungen	wie hoch ist mein persönlicher beitrag für die krankenversicherung?	ALG_Beitraege_Sozialversicherungen	0.9513116	ALG_Beitraege_Sozialversicherungen
1978	KUG_Arbeitszeitnachweis	Ist es nötig, dass ich meine Arbeiszeiten nachweise?	KUG_Arbeitszeitnachweis	0.960050344	KUG_Arbeitszeitnachweis
1805	ALG_Anfrage_Unterlagen_vollstaendig	hab das alg beantragt und wollte wissen, ob alles vollständig ist.	ALG_Anfrage_Unterlagen_vollstaendig	0.9092849	ALG_Anfrage_Unterlagen_vollstaendig
685	KUG_Weiterfuehrende_Informationen	ich brauche hilfe beim ausfüllen des formulars zum kurzarbeitergeld.	KUG_Weiterfuehrende_Informationen	0.9789938	KUG_Weiterfuehrende_Informationen
560	Arbeitsvermittlung_Probearbeit_Mitteilung	mitteilung probearbeit	Arbeitsvermittlung_Probearbeit_Mitteilung	0.975392342	Arbeitsvermittlung_Probearbeit_Mitteilung
599	Allgemein_Rehaspezifische_Foerderung	erzähle mir mehr zu rehaspezifischen förderungen.	Allgemein_Rehaspezifische_Foerderung	0.9493358	Allgemein_Rehaspezifische_Foerderung
1752	Veraenderungsmitteilung_schriftlich_Rente	Meine Rente wurde genehmigt	Veraenderungsmitteilung_schriftlich_Rente	0.9281906	Veraenderungsmitteilung_schriftlich_Rente
210	ALG_Anrechnung_Leistungen	passiert eine anrechnung von kapitalertraegen beim arbeitslosengeld?	ALG_Anrechnung_Leistungen	0.9147737	ALG_Anrechnung_Leistungen
494	Allgemein_Arbeitsbescheinigung_Erklaerung	reicht mein arbeitszeugnis statt einer arbeitsbescheinigung?	Allgemein_Arbeitsbescheinigung_Erklaerung	0.999047756	Allgemein_Arbeitsbescheinigung_Erklaerung
1176	ALG_Sperrzeit_Krankenversicherung	In meiner Sperre, bin ich da noch krankenversichert?	ALG_Krankenversicherung	0.873596251	ALG_Krankenversicherung
1139	ALG_Nettoentgelt_Erklaerung	Was ist brutto oder netto Geld?	ALG_Nettoentgelt_Erklaerung	0.938826859	ALG_Nettoentgelt_Erklaerung
669	KUG_Berechnung	wie weiß ich, wie viel kurzarbeitergeld ich bekomme?	KUG_Berechnung	0.9908166	KUG_Berechnung
1156	ALG_Aenderung_Anspruchsdauer_2020	Bekomme ich wirklich länger Arbeitslosengeld?	ALG_Aenderung_Anspruchsdauer_2020	0.9538924	ALG_Aenderung_Anspruchsdauer_2020
787	General_NoFeedback	aeh nein das waere dann alles.	General_NoFeedback	0.9959271	General_NoFeedback
224	ALG_Anspruchshoehe	wie hoch ist das alg?	ALG_Anspruchshoehe	0.902776062	ALG_Anspruchshoehe
1222	ALG_Beitraege_Sozialversicherungen	Was muss mein Chef an Sozialversicherung zahlen?	KUG_Sozialversicherung	0.8947547	KUG_Sozialversicherung
507	Allgemein_Oeffnungszeiten_BA	was sind die oeffnungszeiten meiner bundesagentur fuer arbeit?	Allgemein_Oeffnungszeiten_BA	0.9262438	Allgemein_Oeffnungszeiten_BA
364	ALG_Beitraege_Sozialversicherungen	was ist die hoehe der beitraege zur gesetzlichen krankenund pflegeversicherung?	ALG_Beitraege_Sozialversicherungen	0.972374141	ALG_Beitraege_Sozialversicherungen
209	ALG_Anrechnung_Leistungen	kannst du mir erklären, was beim arbeitslosengeld alles angerechnet wird?	ALG_Anrechnung_Leistungen	0.9890115	ALG_Anrechnung_Leistungen
150	ALG_Auszahlung	wann wird geld überwiesen?	ALG_Auszahlung	0.986396	ALG_Auszahlung
506	Allgemein_Oeffnungszeiten_BA	wann macht meine agentur fuer arbeit wieder auf?	Allgemein_Oeffnungszeiten_BA	0.9220971	Allgemein_Oeffnungszeiten_BA
207	ALG_Kuendigung	bin gefeuert worden. und jetzt?	ALG_Kuendigung	0.935558	ALG_Kuendigung
1134	ALG_Anspruchshoehe	Woher weiss ich, wieviel Arbeitslosengeld ich krieg?	ALG_Anspruchshoehe	0.873675	ALG_Anspruchshoehe
491	Allgemein_Arbeitsbescheinigung_Erklaerung	reicht ein arbeitsvertrag aus statt einer arbeitsbescheinigung?	Allgemein_Arbeitsbescheinigung_Erklaerung	0.992719352	Allgemein_Arbeitsbescheinigung_Erklaerung
534	Arbeitsvermittlung_Vermittlungsvorschlag	was sind meine verpflichtungen bei einem vermittlungsvorschlag?	Arbeitsvermittlung_Vermittlungsvorschlag	0.9599217	Arbeitsvermittlung_Vermittlungsvorschlag
1870	Arbeitsvermittlung_Probearbeit_Mitteilung	meldung eines praktikums	Arbeitsvermittlung_Probearbeit_Mitteilung	0.849314451	Arbeitsvermittlung_Probearbeit_Mitteilung
1257	Veraenderungsmitteilung_Umzug	Ich hab eine neue Adresse.	Veraenderungsmitteilung_Umzug	0.9904361	Veraenderungsmitteilung_Umzug
1177	ALG_Sperrzeit_Krankenversicherung	Was passiert jetzt mit der Sozialversicherung, wo ich gesperrt bin?	ALG_Sperrzeit_Krankenversicherung	0.985190749	ALG_Sperrzeit_Krankenversicherung
984	Dialog_Teilarbeitslosengeld_Anspruchsbedingungen	woher weiß ich, ob ich berechtigt bin für teilarbeitslosengeld?	Dialog_Teilarbeitslosengeld_Anspruchsbedingungen	0.992521048	Dialog_Teilarbeitslosengeld_Anspruchsbedingungen
1374	KUG_Anspruchsvoraussetzungen	Ich bekomme nur noch Kurzarbeitergeld, warum?	KUG_Anspruchsvoraussetzungen	0.940929234	KUG_Anspruchsvoraussetzungen
1874	Arbeitsvermittlung_Betreuer_erreichen	kann ich mal mit meinem betreuer sprechen	nan	nan	nan
1700	Teilarbeitslosengeld_Erklaerung	gibt es geld für teilarbeitslosigkeit?	Teilarbeitslosengeld_Erklaerung	0.880921543	Teilarbeitslosengeld_Erklaerung
566	Arbeitsvermittlung_Betreuer_erreichen	ich moechte meinen betreuer sprechen.	Arbeitsvermittlung_Betreuer_erreichen	0.959883332	Arbeitsvermittlung_Betreuer_erreichen
436	Veraenderungsmitteilung_schriftlich_Krankenkasse	krankenkasse hat sich geaendert.	Veraenderungsmitteilung_schriftlich_Krankenkasse	0.99056834	Veraenderungsmitteilung_schriftlich_Krankenkasse
466	ALG_Mitteilung_Ortsabwesenheit	was muss ich tun, wenn ich während meiner arbeitslosigkeit in den urlaub fahre	ALG_Mitteilung_Ortsabwesenheit	0.964399636	ALG_Mitteilung_Ortsabwesenheit
810	General_NoFeedback	nein das passt.	General_NoFeedback	0.976899445	General_NoFeedback
180	ALG_Anspruchsdauer	wie lange geht arbeitslosengeld 1?	ALG_Anspruchsdauer	0.96819067	ALG_Anspruchsdauer
1867	Arbeitsvermittlung_Probearbeit_Mitteilung	möchte kurz bescheid geben,dass ich ein praktikum anfange	Arbeitsvermittlung_Probearbeit_Mitteilung	0.9171845	Arbeitsvermittlung_Probearbeit_Mitteilung
130	ALG_TempArbeit	ich habe für 5 wochen eine arbeit. was passiert mit meinem arbeitslosengeld?	ALG_TempArbeit	0.915281951	ALG_TempArbeit
154	ALG_Widerspruch_Leistungsbescheid	der leistungsbescheid, den ihr mir geschickt habt, ist falsch.	ALG_Widerspruch_Leistungsbescheid	0.9985403	ALG_Widerspruch_Leistungsbescheid
1527	Webseite_Verifizierung	einmal verifizieren bitte	Webseite_Verifizierung	0.9795222	Webseite_Verifizierung
412	Veraenderungsmitteilung_eService_Bankverbindung	mein nachname hat sich geaendert.	Veraenderungsmitteilung_eService_Bankverbindung	0.9851952	Veraenderungsmitteilung_eService_Bankverbindung
82	ALG_Unterschied_Arbeitslos_Arbeitssuchend	was ist der unterschied zwischen sich arbeitslos melden und sich arbeitssuchend melden?	ALG_Unterschied_Arbeitslos_Arbeitssuchend	0.980060935	ALG_Unterschied_Arbeitslos_Arbeitssuchend
679	KUG_Weiterfuehrende_Informationen	weitere informationen zum kurzarbeitergeld	KUG_Weiterfuehrende_Informationen	0.972057939	KUG_Weiterfuehrende_Informationen
1372	KUG_Anspruchsvoraussetzungen	Mein Chef sagt, wir gehen in Kurzarbeit?	KUG_Anspruchsvoraussetzungen	0.8576871	KUG_Anspruchsvoraussetzungen
720	General_AgentInquiry	ich moechte einen menschen sprechen	General_AgentInquiry	0.991356969	General_AgentInquiry
435	Veraenderungsmitteilung_schriftlich_Krankenkasse	krankenkasse aenderung mitteilen.	Veraenderungsmitteilung_schriftlich_Krankenkasse	0.9937708	Veraenderungsmitteilung_schriftlich_Krankenkasse
1657	ALG_Sperrzeit_Krankenversicherung	gibt es auswirkungen auf die krankenversicherung, wenn ich gesperrt wurde?	ALG_Sperrzeit_Krankenversicherung	0.921652436	ALG_Sperrzeit_Krankenversicherung
906	General_OutOfScope	wie hoch ist das kindergeld	General_OutOfScope	0.941282868	General_OutOfScope
381	ALG_Krankenversicherung	ich bin arbeitslos gemeldet. was passiert nun mit meiner krankenkasse?	ALG_Krankenversicherung	0.8876181	ALG_Krankenversicherung
1388	KUG_Berechnung	Berechnet ihr oder mein Chef mein Kurzarbeitergeld?	KUG_Berechnung	0.986300051	KUG_Berechnung
358	ALG_Beitraege_Private_Krankenversicherung	wer zahlt meine private krankenversicherung während der arbeitlosigkeit?	ALG_Beitraege_Private_Krankenversicherung	0.9878535	ALG_Beitraege_Private_Krankenversicherung
1072	Webseite_Verifizierung	Was ist verifieren?	Webseite_Verifizierung	0.835005343	Webseite_Verifizierung
845	General_YesFeedback	ja, danke.	General_YesFeedback	0.9876154	General_YesFeedback
1636	ALG_Aenderung_Anspruchsdauer_2020	brauche länger dieses arbeitslosengeld	nan	nan	nan
993	SGBII_Unterschied_SGBIII	Ist Jobcenter das gleiche wie Arbeitsagentur?	SGBII_Unterschied_SGBIII	0.995972157	SGBII_Unterschied_SGBIII
766	General_Cancel	ich will nicht mehr mit ihnen reden	General_Cancel	0.9038012	General_Cancel
1582	ALG_Anspruchsdauer	gibt es eine maximale dauer wie lange ich arbeitslosengeld kriege	ALG_Anspruchsdauer	0.9115648	ALG_Anspruchsdauer
528	Arbeitsvermittlung_Vermittlungsvorschlag	ich habe einen vorschlag für eine stelle erhalten.	Arbeitsvermittlung_Vermittlungsvorschlag	0.887432635	Arbeitsvermittlung_Vermittlungsvorschlag
805	General_NoFeedback	nein das brauche ich nicht.	General_NoFeedback	0.967207253	General_NoFeedback
270	ALG_Sperrzeit	ich habe einen aufloesungsvertrag unterschrieben, bekomme ich eine sperre?	ALG_Sperrzeit	0.978957236	ALG_Sperrzeit
1945	KUG_Krankheit	Bin zwei Wochen krankgeschrieben in Kurzarbeit, kriegt man trotzdem Geld?	KUG_Krankheit	0.9235121	KUG_Krankheit
127	ALG_TempArbeit	ich gehe 2 wochen arbeiten, obwohl ich arbeitslos bin. was muss ich beachten?	ALG_TempArbeit	0.9667307	ALG_TempArbeit
1051	Veraenderungsmitteilung_NeueStelle	Schreib eine neue Stelle und brauch jetzt keine Unterstützung mehr von euch.	Veraenderungsmitteilung_NeueStelle	0.9374439	Veraenderungsmitteilung_NeueStelle
943	SmallTalk_Any	wie gehts dir, bot?	SmallTalk_Any	0.984466136	SmallTalk_Any
775	General_Hello	hallo wie geht es	General_Hello	0.900210559	General_Hello
1142	ALG_Nettoentgelt_Erklaerung	Was berechnen Sie für das Nettoentgelt?	ALG_Nettoentgelt_Erklaerung	0.962834954	ALG_Nettoentgelt_Erklaerung
1833	Arbeitsvermittlung_Vermittlungsgutschein	werde privat vermittelt und hätte dafür gerne einen gutschein	Arbeitsvermittlung_Vermittlungsgutschein	0.9277493	Arbeitsvermittlung_Vermittlungsgutschein
1597	ALG_Anrechnung_Leistungen	kannst du mir erklären, was ihr denn alles anrechnet für mein arbeitslosengeld?	ALG_Anrechnung_Leistungen	0.9306626	ALG_Anrechnung_Leistungen
1464	ALG_Meldung_Wann	ich werde bald meinen job verlieren, was muss ich dann machen?	ALG_Meldung_Wann	0.99089	ALG_Meldung_Wann
587	KUG_Auszahlung	wann bekomme ich mein kug überwiesen?	ALG_Auszahlung	0.986574531	ALG_Auszahlung
239	ALG_Nettoentgelt_Erklaerung	was verstehen sie unter dem durchschnittlichen nettoentgelt?	ALG_Nettoentgelt_Erklaerung	0.9883975	ALG_Nettoentgelt_Erklaerung
803	General_NoFeedback	nein danke das ist alles.	General_NoFeedback	0.9971797	General_NoFeedback
510	Arbeitsvermittlung_Vermittlungsgutschein	gutschein fuer vermittlung, was ist das?	Arbeitsvermittlung_Vermittlungsgutschein	0.921390533	Arbeitsvermittlung_Vermittlungsgutschein
1959	KUG_Berechnung	Sagmal, wie viel Einkommen hab ich bei Kurzarbeit noch	KUG_Berechnung	0.9640342	KUG_Berechnung
926	SmallTalk_Any	wo wohnst du?	SmallTalk_Any	0.9327396	SmallTalk_Any
1307	Arbeitsvermittlung_Vermittlungsvorschlag	Ich find euren Vermittlungsvorschlag doof!	Arbeitsvermittlung_Vermittlungsvorschlag	0.969743133	Arbeitsvermittlung_Vermittlungsvorschlag
67	ALG_Arbeitslos_melden	ich bin arbeitslos. melde das.	ALG_Arbeitslos_melden	0.946979046	ALG_Arbeitslos_melden
1767	Veraenderungsmitteilung_schriftlich_Krankenkasse	andere krankenkasse	Veraenderungsmitteilung_schriftlich_Krankenkasse	0.997506857	Veraenderungsmitteilung_schriftlich_Krankenkasse
441	Veraenderungsmitteilung_Umzug	adressaenderung mitteilen.	Veraenderungsmitteilung_eService_Bankverbindung	0.9738918	Veraenderungsmitteilung_eService_Bankverbindung
918	SmallTalk_Any	wie ist heute das wetter?	SmallTalk_Any	0.907091	SmallTalk_Any
1098	ALG_Widerspruch_Leistungsbescheid	Ihr habt den Leistungsbescheid falsch geschrieben.	ALG_Widerspruch_Leistungsbescheid	0.9920822	ALG_Widerspruch_Leistungsbescheid
889	None	was soll der ganze schwachsinn?	None	0.9196628	None
1245	Veraenderungsmitteilung_schriftlich_Rente	Ich wollt euch Bescheid geben, dass ich jetzt Rentner bin.	Veraenderungsmitteilung_schriftlich_Rente	0.953245938	Veraenderungsmitteilung_schriftlich_Rente
1193	Teilarbeitslosengeld_Erklaerung	Was soll denn bitte Teilarbeitslosengeld sein?	Teilarbeitslosengeld_Erklaerung	0.973314047	Teilarbeitslosengeld_Erklaerung
707	KUG_Sozialversicherung	wie werden meine sozialversicheurngsbeiträge während der kurzarbeit gezahlt?	KUG_Sozialversicherung	0.9003304	KUG_Sozialversicherung
476	ALG_Anfrage_Unterlagen_vollstaendig	ich habe arbeitslosengeld beantragt. sind alle unterlagen bei ihnen angekommen?	ALG_Anfrage_Unterlagen_vollstaendig	0.961861432	ALG_Anfrage_Unterlagen_vollstaendig
1531	ALG_TempArbeit	also eigentlich bin ich arbeitslos aber würde 2 wochen oktoberfest machen. passt das?	ALG_TempArbeit	0.9450746	ALG_TempArbeit
1669	ALG_Abfindung	ist mein arbeitslosengeld getrichen, wenn ich abfindung bekommen habe?	ALG_Abfindung	0.987662733	ALG_Abfindung
1903	KUG_Auszahlung	Wann kann ich mit dem Eingang meines Kurzarbeitergelds rechnen	KUG_Auszahlung	0.8890621	KUG_Auszahlung
700	KUG_Arbeitszeitnachweis	wie muss ich gearbeitete stunden nachweisen?	KUG_Arbeitszeitnachweis	0.9886994	KUG_Arbeitszeitnachweis
748	General_AgentInquiry	moechte mit mensch sprechen	General_AgentInquiry	0.990199268	General_AgentInquiry
670	KUG_Berechnung	wonach richtet sich die höhe des kurzarbeitergeldes?	KUG_Berechnung	0.8990505	KUG_Berechnung
1430	SGBII_Unterschied_SGBIII	worin unterscheidet sich bundesagentur für arbeit und das jobcenter?	SGBII_Unterschied_SGBIII	0.9327256	SGBII_Unterschied_SGBIII
885	None	ich steh gerade im stau	None	0.950636	None
970	Dialog_Teilarbeitslosengeld_Anspruchsbedingungen	ich habe eine stelle verloren. kann ich jetzt teilarbeitslosengeld bekommen?	Teilarbeitslosengeld_Erklaerung	0.97566694	Teilarbeitslosengeld_Erklaerung
1488	ALG_Unterschied_Arbeitslos_Arbeitssuchend	kann man mir verständlich erklären, was arbeitssuchend und was arbeitslos heißt?	ALG_Unterschied_Arbeitslos_Arbeitssuchend	0.959563255	ALG_Unterschied_Arbeitslos_Arbeitssuchend
